1370410813278785542	2021-03-12 16:26:13	"RT @VP: - Every adult will be eligible to get a vaccine by May 1
- More than 95 million shots have been administered
- 33 million Americans…"
1370184947022106628	2021-03-12 01:28:42	RT @POTUS: All adult Americans will be eligible to get the vaccine no later than May 1.
1370129955238117376	2021-03-11 21:50:11	RT @POTUS: Before I took office, I promised you that help was on the way. Today, I signed the American Rescue Plan into law, and can offici…
1370129127479578624	2021-03-11 21:46:54	RT @VP: The American Rescue Plan has passed, but what does that mean for you? Find out here: https://t.co/jksYhDbWc1
1370062982646992898	2021-03-11 17:24:04	"RT @POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.

Tha…"
1369828373032230914	2021-03-11 01:51:48	RT @VP: The moment when the American Rescue Plan passed in the House. Tonight, families across the country will sleep better knowing help i…
1369739712286588931	2021-03-10 19:59:30	RT @WhiteHouse: Big news: Congress just passed President Biden’s American Rescue Plan – a historic legislative package that will turn the p…
1369356363185414148	2021-03-09 18:36:13	RT @POTUS: I believe every worker deserves a free and fair choice to join a union — and the PRO Act will bring us closer to that reality. I…
1369049903943589889	2021-03-08 22:18:27	RT @VP: On this #InternationalWomensDay, I want to honor the women who for over a year have gone to work, often risking their health, to no…
1368948370346307585	2021-03-08 15:34:59	RT @VP: The American Rescue Plan will save our economy. It aids our small businesses, creates millions of jobs, and extends unemployment as…
1368633397921292291	2021-03-07 18:43:24	RT @VP: 56 years ago, hundreds of peaceful protesters, including John Lewis, attempted to cross Edmund Pettus Bridge. They were beaten and…
1368288526018699265	2021-03-06 19:53:00	RT @POTUS: When I took office, I promised help was on the way. Thanks to @SenSchumer and Senate Democrats, we've taken one more giant step…
1368244095601278977	2021-03-06 16:56:27	RT @VP: Hate of any kind is simply unacceptable. Right now, Asian Americans and Asian immigrants in our country are facing an increase in h…
1367961690399252484	2021-03-05 22:14:17	RT @WhiteHouse: President Biden knows there’s no time to waste. He’s urging the Senate to quickly pass the American Rescue Plan to provide…
1367868882929729539	2021-03-05 16:05:30	"RT @VP: .@POTUS and I urge the Senate to pass the American Rescue Plan. It will:
- Send $1,400 checks to those who need it most
- Create a…"
1367563284627529728	2021-03-04 19:51:09	RT @VP: A third safe and effective vaccine is here. Get your shot when it’s your turn. It will save lives.
1367502168182435848	2021-03-04 15:48:18	RT @VP: Last night, the House voted to pass H.R. 1. @POTUS and I look forward to working with Congress to strengthen our democracy and prot…
1367230126027657222	2021-03-03 21:47:18	RT @POTUS: On February 15, my Administration opened a special enrollment period for health insurance and more than 200,000 Americans have a…
1367125031239774218	2021-03-03 14:49:42	RT @WhiteHouse: Our nation is facing two major crises — an economic crisis brought on by a public health crisis. President Biden is calling…
1366867764997160965	2021-03-02 21:47:25	RT @POTUS: Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and chil…
1366805498385870852	2021-03-02 17:39:59	RT @VP: About 2.5 million women have been forced out of the workforce during the pandemic. The American Rescue Plan provides relief to wome…
1366486742010855425	2021-03-01 20:33:22	RT @VP: There is dignity in all work. And when people can join together in unions, free from interference, every worker is more respected a…
1366426416116625411	2021-03-01 16:33:39	"RT @JoeBiden: A campaign for everyone who’s been knocked down or counted out.

A campaign that brought Americans together of every race, et…"
1366095981717184518	2021-02-28 18:40:37	"RT @WhiteHouse: Last week, the Biden-Harris Administration:

- Reached 50 million vaccinations
- Announced the shipment of 25 million masks…"
1365724455335510017	2021-02-27 18:04:18	RT @VP: The House has voted to pass the American Rescue Plan. This is a critical step towards getting relief to those who need it, getting…
1365418408691585033	2021-02-26 21:48:11	"RT @POTUS: The week before I took office, 6 million COVID-19 vaccine shots were administered.

This coming week, our Administration will li…"
1365360139361001474	2021-02-26 17:56:39	RT @VP: Yesterday, the 50 millionth vaccination was administered since @POTUS and I took office. This is weeks ahead of schedule and we are…
1365117231894519815	2021-02-26 01:51:25	"RT @POTUS: Transgender rights are human rights — and the House made that clear today by passing the Equality Act. 

Now it's time for the S…"
1365053146540695553	2021-02-25 21:36:46	RT @POTUS: I believe every American deserves the peace of mind that comes with quality, affordable health care. That’s why we opened a spec…
1364979115506491393	2021-02-25 16:42:35	RT @VP: Today I visited a Giant pharmacy in Washington D.C., where local residents are getting vaccinated. It’s one of more than 7,000 phar…
1364728589468499969	2021-02-25 00:07:05	RT @POTUS: Wearing a mask is one of the most important things we can do to protect others and change the course of this pandemic. That’s wh…
1364620320838189059	2021-02-24 16:56:52	RT @VP: Yesterday, @POTUS and I met with Prime Minister @JustinTrudeau to discuss our close partnership. We look forward to working closely…
1364344466249777153	2021-02-23 22:40:43	RT @POTUS: A Black man should be able to go for a jog without fearing for his life. Today, we remember Ahmaud Arbery’s life and we dedicate…
1364344312138526720	2021-02-23 22:40:06	RT @WHCOVIDResponse: This afternoon, we announced that we’re increasing the weekly vaccine supply to states to 14.5 million doses starting…
1364015965579730947	2021-02-23 00:55:23	RT @VP: American families have lost more than 500,000 sons and daughters, mothers and fathers to COVID-19. Today and every day, we’re remem…
1363958453354528773	2021-02-22 21:06:51	"RT @POTUS: If there’s one message I want to cut through to everyone in this country, it’s this: The vaccines are safe.

For yourself, your…"
1363909916700921857	2021-02-22 17:53:59	RT @VP: Millions of small businesses – especially those owned by women and people of color – are struggling to keep their doors open. Today…
1363605003542421506	2021-02-21 21:42:22	RT @WhiteHouse: ICYMI: A special enrollment period for health insurance is open through May 15! Head to https://t.co/Z1ZSzQNxNn and get cov…
1363307069848383490	2021-02-21 01:58:29	RT @WhiteHouse: Today marks one month since President Biden and Vice President Harris took office. And during that month they’ve worked tir…
1362890874947063812	2021-02-19 22:24:40	RT @VP: Our administration will continue working hand-in-hand with state and local authorities to bring relief to the people of Texas and a…
1362834609164218369	2021-02-19 18:41:05	RT @POTUS: Today, America is officially back in the Paris Climate Agreement. Let’s get to work.
1362512637934919682	2021-02-18 21:21:41	RT @WhiteHouse: Texas — If you’re without heat, head to https://t.co/5WhFEK6B8u to find a warming shelter near you or call 211 for addition…
1362458792567468035	2021-02-18 17:47:44	RT @POTUS: Jill and I are keeping Texas, Oklahoma, and other impacted states in our prayers. I’ve declared states of emergency, authorized…
1362190054970556422	2021-02-17 23:59:52	RT @VP: Big challenges demand big solutions. The work continues. https://t.co/gj9qIPwvNm
1362146373915840517	2021-02-17 21:06:17	RT @WHCOVIDResponse: Our 7-day daily average of 1.7 million doses administered compares to an average of 892k the week before President Bid…
1361844355133284354	2021-02-17 01:06:10	RT @POTUS: Tonight, I’ll be answering questions at my first town hall since taking office. Make sure to tune in to CNN at 9 PM ET / 8 PM CT…
1361809014229762052	2021-02-16 22:45:44	"RT @POTUS: Starting this week, our Administration is:

- Increasing weekly vaccine shipments to states to 13.5 million doses — a 57% increa…"
1361756053835313156	2021-02-16 19:15:18	RT @VP: People in this country are hurting right now – especially women. About 2.5 million women have lost their jobs or dropped out of the…
1361083996684312579	2021-02-14 22:44:47	RT @VP: During a @POTUS visit to my office (his old office), he showed me where - on Valentine’s Day in 2009 - @FLOTUS wrote “Joe loves Jil…
1360609910220869634	2021-02-13 15:20:56	RT @VP: Millions of women have lost their jobs or dropped out of the workforce during the pandemic. I wrote about how this is a national em…
1360319866885074952	2021-02-12 20:08:24	RT @VP: Hate crimes and violence against Asian Americans and Asian immigrants have skyrocketed during the pandemic. That’s why our Administ…
1360307034575536131	2021-02-12 19:17:24	RT @SecondGentleman: Thank you, @FLOTUS, for spreading the love. https://t.co/wRC2n8nruL
1359989964365328387	2021-02-11 22:17:29	RT @POTUS: No child should grow up in poverty. The American Rescue Plan will expand the child tax credit and cut the child poverty rate in…
1359906094571732993	2021-02-11 16:44:13	"RT @VP: To all our servicemembers:
 
@POTUS and I will always honor your service and sacrifice. We will always support you.  
 
Your succes…"
1359655728483602434	2021-02-11 00:09:21	RT @VP: Thank you to the Mayors of the African American Mayors Association, who are at the center of this pandemic response. Our cities and…
1359618911210250253	2021-02-10 21:43:03	"RT @VP: The American Rescue Plan will speed up vaccinations. This is about saving lives and containing the pandemic.

 It’s time for Congre…"
1359285966708629505	2021-02-09 23:40:03	RT @POTUS: We can’t stand by as millions of Americans struggle to put food on the table. Congress needs to immediately pass the American Re…
1359171168155160580	2021-02-09 16:03:53	"RT @VP: We can contain the pandemic, help our small businesses, and get Americans back to work. 

But Congress needs to act - and pass the…"
1358897168396992515	2021-02-08 21:55:06	RT @VP: Today @POTUS and I did a virtual tour of the State Farm Stadium in Arizona, where thousands are getting vaccinated every day. Thank…
